Average Response Time,Request Type,Frequency,Size
126.51387508958578,1,2,1
129.55199996940792,1,2,1
130.05641708150506,1,2,1
181.1470000538975,1,2,1
107.71112516522408,1,2,1
97.27120795287192,1,2,1
104.13208301179111,1,2,1
104.79400004260242,1,2,1
127.662334125489,1,2,1
159.13029108196497,1,2,1
129.3867921922356,1,2,1
129.9833341035992,1,2,1
128.17999999970198,1,2,1
128.2177499961108,1,2,1
131.02479209192097,1,2,1
112.03720816411078,1,2,1
123.23004100471735,1,2,1
132.1522081270814,1,2,1
254.54283296130598,1,2,1
104.59591681137681,1,2,1
105.69533403031528,1,2,1
105.54441600106657,1,2,1
127.2582090459764,1,2,1
283.92887488007545,1,2,1
123.33608302287757,1,2,1
146.21562487445772,1,2,1
110.45329202897847,1,2,1
250.21862494759262,1,2,1
106.90491693094373,1,2,1
104.14437507279217,1,2,1
104.34983298182487,1,2,1
132.5141661800444,1,2,1
106.41683405265212,1,2,1
127.80750007368624,1,2,1
308.6757918354124,1,2,1
128.36425006389618,1,2,1
107.20066702924669,1,2,1
308.05966700427234,1,2,1
132.3100000154227,1,2,1
127.50758393667638,1,2,1
122.09679209627211,1,2,1
103.55570819228888,1,2,1
132.08279199898243,1,2,1
129.12633386440575,1,2,1
112.53291694447398,1,2,1
146.47604105994105,1,2,1
124.41808287985623,1,2,1
105.76166701503098,1,2,1
150.18674987368286,1,2,1
128.488166956231,1,2,1
97.31624997220933,1,2,1
140.2361250948161,1,2,1
129.57758293487132,1,2,1
128.38166602887213,1,2,1
100.80833313986659,1,2,1
129.92016691714525,1,2,1
129.43754205480218,1,2,1
125.08999998681247,1,2,1
121.66941585019231,1,2,1
129.1412920691073,1,2,1
126.5226248651743,1,2,1
130.9304169844836,1,2,1
131.03495887480676,1,2,1
114.53512497246265,1,2,1
207.8723751474172,1,2,1
110.49670819193125,1,2,1
122.59354209527373,1,2,1
138.60658300109208,1,2,1
99.43820885382593,1,2,1
312.91474984027445,1,2,1
296.1100838147104,1,2,1
131.04291702620685,1,2,1
290.04966700449586,1,2,1
107.08737489767373,1,2,1
128.69883398525417,1,2,1
131.63179205730557,1,2,1
128.18554206751287,1,2,1
126.92758301272988,1,2,1
109.02300011366606,1,2,1
122.60741600766778,1,2,1
275.082667125389,1,2,1
128.05320881307125,1,2,1
148.47770798951387,1,2,1
129.45045810192823,1,2,1
104.25716685131192,1,2,1
104.35316595248878,1,2,1
129.15008305571973,1,2,1
133.1402079667896,1,2,1
125.2826671116054,1,2,1
107.08891693502665,1,2,1
181.4847500063479,1,2,1
110.08670809678733,1,2,1
202.03625014983118,1,2,1
125.38566719740629,1,2,1
109.64433313347399,1,2,1
139.04000003822148,1,2,1
109.29229203611612,1,2,1
104.43679196760058,1,2,1
142.77349994517863,1,2,1
127.08149990066886,1,2,1
130.63187501393259,1,2,1
124.10270888358355,1,2,1
149.263417115435,1,2,1
131.70895795337856,1,2,1
128.66225000470877,1,2,1
188.10045788995922,1,2,1
128.79600003361702,1,2,1
129.15533315390348,1,2,1
126.33762508630753,1,2,1
248.63799987360835,1,2,1
127.77616712264717,1,2,1
102.9917080886662,1,2,1
128.10079101473093,1,2,1
130.22879208438098,1,2,1
97.96812501735985,1,2,1
153.89087493531406,1,2,1
124.54979214817286,1,2,1
129.5454998034984,1,2,1
133.30920785665512,1,2,1
105.66524998284876,1,2,1
212.33237511478364,1,2,1
128.34837497211993,1,2,1
103.1969590112567,1,2,1
141.53166604228318,1,2,1
136.63395890034735,1,2,1
104.64004194363952,1,2,1
108.3987089805305,1,2,1
103.46387489698827,1,2,1
241.9859590008855,1,2,1
103.58524997718632,1,2,1
303.379958961159,1,2,1
298.7378342077136,1,2,1
114.18020795099437,1,2,1
129.34437487274408,1,2,1
147.2790001425892,1,2,1
97.44458296336234,1,2,1
132.03708291985095,1,2,1
107.81854204833508,1,2,1
130.054792156443,1,2,1
272.37808401696384,1,2,1
129.9216670449823,1,2,1
227.04395884647965,1,2,1
108.0902498215437,1,2,1
201.086041983217,1,2,1
128.13049997203052,1,2,1
132.09216692484915,1,2,1
128.52158304303885,1,2,1
113.57374978251755,1,2,1
105.8445000089705,1,2,1
309.03904186561704,1,2,1
100.59270798228681,1,2,1
369.1082918085158,1,2,1
297.0181670971215,1,2,1
106.22083419002593,1,2,1
140.55825001560152,1,2,1
282.4099170975387,1,2,1
101.33629199117422,1,2,1
108.84808306582272,1,2,1
124.50258317403495,1,2,1
110.92633311636746,1,2,1
136.18033309467137,1,2,1
129.23029181547463,1,2,1
145.33729082904756,1,2,1
105.20620783790946,1,2,1
254.36687492765486,1,2,1
129.00104094296694,1,2,1
128.32445790991187,1,2,1
127.91662500239909,1,2,1
129.01904084719718,1,2,1
143.72595911845565,1,2,1
133.31412500701845,1,2,1
121.90516595728695,1,2,1
126.36049999855459,1,2,1
127.23995908163488,1,2,1
163.17624994553626,1,2,1
126.10987504012883,1,2,1
153.70999998413026,1,2,1
147.14704197831452,1,2,1
124.18366689234972,1,2,1
116.70999997295439,1,2,1
99.24329211935401,1,2,1
129.00716695003211,1,2,1
253.29545815475285,1,2,1
129.69329208135605,1,2,1
109.2515408527106,1,2,1
285.87241703644395,1,2,1
103.89383393339813,1,2,1
131.54837489128113,1,2,1
129.2348748538643,1,2,1
125.10041589848697,1,2,1
200.30712499283254,1,2,1
180.58945890516043,1,2,1
99.93329201824963,1,2,1
129.66554099693894,1,2,1
106.59412504173815,1,2,1
292.7816668525338,1,2,1
122.85595806315541,1,2,1
132.6729590073228,1,2,1
103.5191670525819,1,2,1
128.67329199798405,1,2,1
232.66945779323578,1,2,1
241.39358289539814,1,2,1
129.95779188349843,1,2,1
133.65720794536173,1,2,1
130.6788749061525,1,2,1
308.6098339408636,1,2,1
308.14258311875165,1,2,1
104.38091703690588,1,2,1
149.22249992378056,1,2,1
8.328583091497421,1,2,1
9.903750149533153,1,2,1
9.473917074501514,1,2,1
9.806583169847727,1,2,1
9.454333921894431,1,2,1
10.918291984125972,1,2,1
11.508374940603971,1,2,1
11.275291908532381,1,2,1
10.648499941453338,1,2,1
9.50208306312561,1,2,1
9.507833048701286,1,2,1
10.418999940156937,1,2,1
8.219917071983218,1,2,1
10.188749991357327,1,2,1
10.274332948029041,1,2,1
10.569040896371007,1,2,1
9.018540848046541,1,2,1
8.745458908379078,1,2,1
10.278749978169799,1,2,1
10.369000025093555,1,2,1
9.153665974736214,1,2,1
10.975042125210166,1,2,1
10.183916194364429,1,2,1
10.833167005330324,1,2,1
9.285917039960623,1,2,1
10.143750114366412,1,2,1
50.152875017374754,1,2,1
9.043374797329307,1,2,1
10.764125036075711,1,2,1
8.901499910280108,1,2,1
10.421958053484559,1,2,1
8.81704199127853,1,2,1
10.38883300498128,1,2,1
10.101708117872477,1,2,1
10.258832946419716,1,2,1
9.732333943247795,1,2,1
12.864707969129086,1,2,1
10.486833052709699,1,2,1
11.979416012763977,1,2,1
10.004791896790266,1,2,1
10.433417046442628,1,2,1
11.066042119637132,1,2,1
9.504833025857806,1,2,1
10.155749972909689,1,2,1
9.996582986786962,1,2,1
10.111874900758266,1,2,1
10.212833993136883,1,2,1
24.69787490554154,1,2,1
8.603916969150305,1,2,1
97.49745787121356,1,2,1
10.258166817948222,1,2,1
10.551166953518987,1,2,1
9.543125052005053,1,2,1
8.813332999125123,1,2,1
9.430374950170517,1,2,1
9.365750011056662,1,2,1
9.484084090217948,1,2,1
10.016791988164186,1,2,1
9.038292104378343,1,2,1
8.971750037744641,1,2,1
9.728833101689816,1,2,1
10.284458054229617,1,2,1
10.070624994114041,1,2,1
10.276415850967169,1,2,1
10.11366699822247,1,2,1
10.91216690838337,1,2,1
10.013583116233349,1,2,1
10.563249932602048,1,2,1
10.698916157707572,1,2,1
8.8812499307096,1,2,1
9.81895811855793,1,2,1
10.257666930556297,1,2,1
9.332166984677315,1,2,1
9.617083007469773,1,2,1
9.332624962553382,1,2,1
48.56408294290304,1,2,1
12.38091685809195,1,2,1
11.750082951039076,1,2,1
10.640874970704317,1,2,1
8.66895797662437,1,2,1
9.051375091075897,1,2,1
11.58033311367035,1,2,1
9.329042164608836,1,2,1
8.689624955877662,1,2,1
9.609749773517251,1,2,1
9.150000056251884,1,2,1
10.153666138648987,1,2,1
56.66083307005465,1,2,1
10.714999865740538,1,2,1
10.601958027109504,1,2,1
9.993375046178699,1,2,1
9.333458030596375,1,2,1
9.304583072662354,1,2,1
9.401499992236495,1,2,1
10.088790906593204,1,2,1
9.244833840057254,1,2,1
10.962875094264746,1,2,1
9.840040933340788,1,2,1
10.027999989688396,1,2,1
10.163667146116495,1,2,1
10.322416899725795,1,2,1
10.69358317181468,1,2,1
9.35708312317729,1,2,1
10.611874982714653,1,2,1
9.23416600562632,1,2,1
9.002875071018934,1,2,1
10.2244159206748,1,2,1
9.238583967089653,1,2,1
11.590541107580066,1,2,1
9.281875099986792,1,2,1
8.795332862064242,1,2,1
9.684416931122541,1,2,1
8.863957831636071,1,2,1
66.50541606359184,1,2,1
10.944499867036939,1,2,1
15.762958908453584,1,2,1
12.19595898874104,1,2,1
11.194707825779915,1,2,1
10.254292050376534,1,2,1
9.343666955828667,1,2,1
9.498500032350421,1,2,1
9.561166167259216,1,2,1
9.648457868024707,1,2,1
9.457541164010763,1,2,1
10.336749954149127,1,2,1
10.163333034142852,1,2,1
35.22270801477134,1,2,1
10.955958161503077,1,2,1
9.578417055308819,1,2,1
11.946541955694556,1,2,1
9.951124899089336,1,2,1
11.141333961859345,1,2,1
10.450292145833373,1,2,1
13.426291989162564,1,2,1
9.357125032693148,1,2,1
10.82875020802021,1,2,1
10.004624957218766,1,2,1
9.513166965916753,1,2,1
10.728457942605019,1,2,1
10.644834022969007,1,2,1
10.123749962076545,1,2,1
9.973542066290975,1,2,1
9.46816592477262,1,2,1
10.08645910769701,1,2,1
8.577666943892837,1,2,1
8.66083288565278,1,2,1
9.470457909628749,1,2,1
10.331583209335804,1,2,1
9.668958140537143,1,2,1
9.476999985054135,1,2,1
11.260375147685409,1,2,1
10.01837500371039,1,2,1
11.456875130534172,1,2,1
10.563499992713332,1,2,1
10.36325003951788,1,2,1
10.259207803755999,1,2,1
10.570958023890853,1,2,1
10.598459048196673,1,2,1
10.393791133537889,1,2,1
8.96412506699562,1,2,1
9.16816620156169,1,2,1
10.524125071242452,1,2,1
10.033291997388005,1,2,1
9.375582914799452,1,2,1
10.402125073596835,1,2,1
10.865458054468036,1,2,1
9.689624886959791,1,2,1
8.542875060811639,1,2,1
10.273583931848407,1,2,1
9.178082924336195,1,2,1
10.03058417700231,1,2,1
9.03275003656745,1,2,1
9.795624995604157,1,2,1
10.299332905560732,1,2,1
14.488166896626353,1,2,1
10.640874970704317,1,2,1
9.93158295750618,1,2,1
11.632332811132073,1,2,1
10.940290987491608,1,2,1
9.797000093385577,1,2,1
9.219458093866706,1,2,1
9.873167145997286,1,2,1
9.926874889060855,1,2,1
10.712333023548126,1,2,1
11.343166930601,1,2,1
9.314334020018578,1,2,1
10.03695884719491,1,2,1
10.978249832987785,1,2,1
9.66974999755621,1,2,1
16.067916061729193,1,2,1
12.361583998426795,1,2,1
9.402666008099914,1,2,1
11.333541944622993,1,2,1
10.024583898484707,1,2,1
9.96991596184671,1,2,1
8.684791857376695,1,2,1
10.97533293068409,1,2,1
11.370500084012747,1,2,1
8.862874936312437,1,2,1
8.942791959270835,1,2,1
10.636999970301986,1,2,1
9.770625038072467,1,2,1
9.945083176717162,1,2,1
8.452540962025523,1,2,1
9.803790831938386,1,2,1
9.286917047575116,1,2,1
9.221750078722835,1,2,1
12.53841700963676,1,2,1
9.97012504376471,1,2,1
13.90058291144669,1,2,1
9.000124875456095,1,2,1
10.187624953687191,1,2,1
10.186415864154696,1,2,1
10.008374927565455,1,2,1
9.415917098522186,1,2,1
99.88216706551611,1,2,1
9.296874981373549,1,2,1
9.391707833856344,1,2,1
9.041375014930964,1,2,1
11.58720813691616,1,2,1
10.248500155285,1,2,1
9.555708151310682,1,2,1
11.271084193140268,1,2,1
8.278166875243187,1,2,1
51.37354205362499,1,2,1
8.744333172217011,1,2,1
9.078417206183076,1,2,1
9.666082914918661,1,2,1
8.607333060353994,1,2,1
10.670250048860908,1,2,1
10.74824994429946,1,2,1
11.297457851469517,1,2,1
8.359166095033288,1,2,1
10.817833011969924,1,2,1
9.199999971315265,1,2,1
63.45704197883606,1,2,1
10.619208915159106,1,2,1
8.296499960124493,1,2,1
10.047958930954337,1,2,1
11.085625039413571,1,2,1
9.510625153779984,1,2,1
13.377625029534101,1,2,1
9.893542155623436,1,2,1
9.929042076691985,1,2,1
9.808583185076714,1,2,1
9.23662493005395,1,2,1
9.440583875402808,1,2,1
10.27133408933878,1,2,1
11.309124995023012,1,2,1
10.698124999180436,1,2,1
11.620291974395514,1,2,1
10.409499984234571,1,2,1
10.994208976626396,1,2,1
10.544917080551386,1,2,1
8.78779194317758,1,2,1
9.643125114962459,1,2,1
9.571291971951723,1,2,1
9.660041891038418,1,2,1
9.793125092983246,1,2,1
8.633833145722747,1,2,1
9.851875016465783,1,2,1
10.049249976873398,1,2,1
9.501082822680473,1,2,1
9.306000079959631,1,2,1
10.522417025640607,1,2,1
9.362541837617755,1,2,1
10.602332884445786,1,2,1
10.053416015580297,1,2,1
9.664666838943958,1,2,1
9.40400012768805,1,2,1
9.564165957272053,1,2,1
10.152166010811925,1,2,1
10.774708120152354,1,2,1
8.822083938866854,1,2,1
9.385874960571527,1,2,1
10.307834018021822,1,2,1
8.567583980038762,1,2,1
9.741000132635236,1,2,1
9.277834091335535,1,2,1
9.817417012527585,1,2,1
10.380208026617765,1,2,1
10.515334084630013,1,2,1
10.42454200796783,1,2,1
8.953874930739403,1,2,1
9.652542183175683,1,2,1
9.662332944571972,1,2,1
9.783457964658737,1,2,1
11.11812493763864,1,2,1
10.209375061094761,1,2,1
10.557709028944373,1,2,1
9.360667085275054,1,2,1
7.757707964628935,1,2,1
10.052707977592945,1,2,1
8.759750053286552,1,2,1
8.632624987512827,1,2,1
12.933374848216772,1,2,1
9.82820917852223,1,2,1
10.73704194277525,1,2,1
40.93104205094278,1,2,1
9.384499862790108,1,2,1
9.398875059559941,1,2,1
9.815082885324955,1,2,1
11.052583111450076,1,2,1
10.966792004182935,1,2,1
8.786292048171163,1,2,1
9.013749891892076,1,2,1
9.48625011369586,1,2,1
12.13816599920392,1,2,1
10.402125073596835,1,2,1
9.262874955311418,1,2,1
10.560583090409636,1,2,1
10.37233299575746,1,2,1
10.837249923497438,1,2,1
9.49787488207221,1,2,1
11.597834061831236,1,2,1
10.664124973118305,1,2,1
9.62745794095099,1,2,1
9.469500044360757,1,2,1
10.689709102734923,1,2,1
10.726749897003174,1,2,1
9.237665915861726,1,2,1
9.346625069156289,1,2,1
10.400540893897414,1,2,1
11.846124893054366,1,2,1
10.892166057601571,1,2,1
10.004084091633558,1,2,1
8.405042113736272,1,2,1
11.548582930117846,1,2,1
9.939874988049269,1,2,1
9.637708077207208,1,2,1
8.971458999440074,1,2,1
10.701999999582767,1,2,1
10.533874854445457,1,2,1
10.420333128422499,1,2,1
9.592416929081082,1,2,1
9.531334042549133,1,2,1
10.410415939986706,1,2,1
10.05920791067183,1,2,1
9.55637521110475,1,2,1
8.880708832293749,1,2,1
9.383999975398183,1,2,1
10.180207900702953,1,2,1
8.532916195690632,1,2,1
9.317209012806416,1,2,1
10.524957906454802,1,2,1
11.272375006228685,1,2,1
11.251040967181325,1,2,1
9.755250066518784,1,2,1
9.819583967328072,1,2,1
9.369000094011426,1,2,1
10.556832887232304,1,2,1
9.652124950662255,1,2,1
9.126292075961828,1,2,1
10.9158328268677,1,2,1
9.017624892294407,1,2,1
10.165499988943338,1,2,1
10.342290857806802,1,2,1
10.247957892715931,1,2,1
9.974624961614609,1,2,1
9.895582916215062,1,2,1
10.90183318592608,1,2,1
9.132500039413571,1,2,1
9.071167092770338,1,2,1
9.470834163948894,1,2,1
11.426541022956371,1,2,1
9.90537484176457,1,2,1
9.76708298549056,1,2,1
9.109167149290442,1,2,1
8.932792115956545,1,2,1
11.550167109817266,1,2,1
8.857166860252619,1,2,1
10.000416077673435,1,2,1
10.146791813895106,1,2,1
9.372042026370764,1,2,1
9.869667002931237,1,2,1
9.747165953740478,1,2,1
9.312292095273733,1,2,1
9.763124864548445,1,2,1
10.717917000874877,1,2,1
10.966500034555793,1,2,1
10.169999906793237,1,2,1
8.901249850168824,1,2,1
9.360708994790912,1,2,1
9.339458774775267,1,2,1
8.454666007310152,1,2,1
8.93808389082551,1,2,1
8.76704091206193,1,2,1
10.167458094656467,1,2,1
11.193625163286924,1,2,1
9.974875021725893,1,2,1
9.526124922558665,1,2,1
8.9671250898391,1,2,1
10.829166043549776,1,2,1
10.20154100842774,1,2,1
9.08991601318121,1,2,1
10.57975017465651,1,2,1
10.168666951358318,1,2,1
10.12820890173316,1,2,1
9.840582963079214,1,2,1
9.105707984417677,1,2,1
8.866917109116912,1,2,1
10.310749989002943,1,2,1
24.343499913811684,1,2,1
13.347459025681019,1,2,1
23.555166786536574,1,2,1
8.458917029201984,1,2,1
10.129375150427222,1,2,1
9.546291083097458,1,2,1
9.751874953508377,1,2,1
8.12116707675159,1,2,1
8.559958077967167,1,2,1
107.63716604560614,1,2,1
8.31116596236825,1,2,1
23.740958189591765,1,2,1
8.221708936616778,1,2,1
25.22591594606638,1,2,1
9.992709150537848,1,2,1
8.572874823585153,1,2,1
7.856749929487705,1,2,1
24.73462512716651,1,2,1
26.19208302348852,1,2,1
9.029957931488752,1,2,1
8.004499832168221,1,2,1
24.72579199820757,1,2,1
8.837416069582105,1,2,1
20.75300016440451,1,2,1
8.409667061641812,1,2,1
9.233874967321754,1,2,1
8.351958123967052,1,2,1
8.735749870538712,1,2,1
9.721416048705578,1,2,1
26.99733409099281,1,2,1
8.733541937544942,1,2,1
11.10741589218378,1,2,1
9.913124842569232,1,2,1
8.921625092625618,1,2,1
137.64312490820885,1,2,1
9.144459152594209,1,2,1
9.744375012814999,1,2,1
11.444082949310541,1,2,1
9.195041842758656,1,2,1
7.877415977418423,1,2,1
23.712916066870093,1,2,1
24.506540969014168,1,2,1
9.409165941178799,1,2,1
9.409500053152442,1,2,1
8.120542159304023,1,2,1
25.177625007927418,1,2,1
24.41391604952514,1,2,1
22.960959002375603,1,2,1
23.49108294583857,1,2,1
11.983207892626524,1,2,1
25.695708813145757,1,2,1
25.09324997663498,1,2,1
10.022499831393361,1,2,1
24.76345910690725,1,2,1
9.106709156185389,1,2,1
7.539374986663461,1,2,1
13.550790958106518,1,2,1
8.389292052015662,1,2,1
8.837916888296604,1,2,1
8.464082842692733,1,2,1
22.3147498909384,1,2,1
10.955208912491798,1,2,1
25.78354114666581,1,2,1
25.049790972843766,1,2,1
8.251708932220936,1,2,1
10.596959153190255,1,2,1
13.652958907186985,1,2,1
8.45891609787941,1,2,1
8.604916976764798,1,2,1
8.671083021908998,1,2,1
8.642916800454259,1,2,1
9.295541793107986,1,2,1
23.62820808775723,1,2,1
23.96841603331268,1,2,1
9.090750012546778,1,2,1
9.273207979276776,1,2,1
8.742542006075382,1,2,1
25.16441699117422,1,2,1
8.413999807089567,1,2,1
9.03129088692367,1,2,1
24.267624830827117,1,2,1
24.05483415350318,1,2,1
25.00350004993379,1,2,1
9.929083054885268,1,2,1
23.302291054278612,1,2,1
23.867333075031638,1,2,1
8.432833012193441,1,2,1
8.903166046366096,1,2,1
8.51379195228219,1,2,1
25.43487516231835,1,2,1
22.092917002737522,1,2,1
8.356666890904307,1,2,1
8.404416963458061,1,2,1
9.172583930194378,1,2,1
10.795500129461288,1,2,1
24.63645813986659,1,2,1
8.313541067764163,1,2,1
8.510667132213712,1,2,1
24.263374973088503,1,2,1
8.964708773419261,1,2,1
8.740084012970328,1,2,1
8.55595781467855,1,2,1
8.88766604475677,1,2,1
10.885082883760333,1,2,1
8.867667056620121,1,2,1
9.028041968122125,1,2,1
25.44154110364616,1,2,1
25.118208955973387,1,2,1
8.96633299998939,1,2,1
9.928583167493343,1,2,1
8.880542125552893,1,2,1
8.496500086039305,1,2,1
9.100624825805426,1,2,1
8.43366701155901,1,2,1
8.265000069513917,1,2,1
9.32420790195465,1,2,1
25.990291964262724,1,2,1
8.153792005032301,1,2,1
8.98979208432138,1,2,1
24.75450001657009,1,2,1
9.405000135302544,1,2,1
8.187416940927505,1,2,1
25.924375047907233,1,2,1
25.078958831727505,1,2,1
25.036834180355072,1,2,1
24.295041104778647,1,2,1
24.95970786549151,1,2,1
9.417750174179673,1,2,1
8.626250084489584,1,2,1
8.357790997251868,1,2,1
24.205374997109175,1,2,1
9.061959106475115,1,2,1
24.25833302550018,1,2,1
8.994375122711062,1,2,1
8.32908391021192,1,2,1
10.623875074088573,1,2,1
8.040124783292413,1,2,1
9.225290967151523,1,2,1
23.899333085864782,1,2,1
26.335916947573423,1,2,1
8.464166894555092,1,2,1
8.667791960760951,1,2,1
7.021832978352904,1,2,1
24.90391698665917,1,2,1
23.502084193751216,1,2,1
24.121916154399514,1,2,1
24.559624958783388,1,2,1
23.76633300445974,1,2,1
9.518916951492429,1,2,1
8.130791131407022,1,2,1
8.939750026911497,1,2,1
20.364458905532956,1,2,1
23.819333175197244,1,2,1
22.371666971594095,1,2,1
23.837249958887696,1,2,1
8.991958107799292,1,2,1
25.323665933683515,1,2,1
8.68033291772008,1,2,1
23.503958014771342,1,2,1
24.148416938260198,1,2,1
8.84641706943512,1,2,1
23.730125045403838,1,2,1
9.19650006107986,1,2,1
23.252583108842373,1,2,1
9.30408388376236,1,2,1
7.8023329842835665,1,2,1
8.476875023916364,1,2,1
8.584249997511506,1,2,1
9.211790980771184,1,2,1
23.314167046919465,1,2,1
8.459334028884768,1,2,1
8.017542073503137,1,2,1
27.61929202824831,1,2,1
25.228458922356367,1,2,1
9.057292016223073,1,2,1
8.062124950811267,1,2,1
9.62241692468524,1,2,1
9.460333036258817,1,2,1
22.517084144055843,1,2,1
29.159750090911984,1,2,1
9.413209045305848,1,2,1
8.160792058333755,1,2,1
24.215125013142824,1,2,1
26.473458157852292,1,2,1
10.026874952018261,1,2,1
26.3719588983804,1,2,1
25.406291941180825,1,2,1
8.803125005215406,1,2,1
8.273292100057006,1,2,1
24.982042144984007,1,2,1
10.822708019986749,1,2,1
8.329875068739057,1,2,1
24.08083388581872,1,2,1
8.384749991819263,1,2,1
8.943041088059545,1,2,1
9.735625004395843,1,2,1
9.068999905139208,1,2,1
26.743332855403423,1,2,1
8.590542012825608,1,2,1
9.057499933987856,1,2,1
8.702250197529793,1,2,1
22.1544171217829,1,2,1
8.962334133684635,1,2,1
8.001834154129028,1,2,1
8.51658289320767,1,2,1
25.269541889429092,1,2,1
22.220582934096456,1,2,1
8.504083845764399,1,2,1
22.646791068837047,1,2,1
23.99620902724564,1,2,1
8.335332851856947,1,2,1
24.010749999433756,1,2,1
23.110375041142106,1,2,1
22.52491586841643,1,2,1
8.371375035494566,1,2,1
10.073249926790595,1,2,1
8.118791040033102,1,2,1
7.234124932438135,1,2,1
10.367832845076919,1,2,1
24.908790830522776,1,2,1
25.716125033795834,1,2,1
8.395791985094547,1,2,1
24.805332999676466,1,2,1
24.882833007723093,1,2,1
10.504665784537792,1,2,1
9.454125072807074,1,2,1
8.944417117163539,1,2,1
15.606208005920053,1,2,1
23.97179207764566,1,2,1
21.48224995471537,1,2,1
8.98604211397469,1,2,1
11.408542050048709,1,2,1
25.444458005949855,1,2,1
10.157249867916107,1,2,1
10.070624994114041,1,2,1
8.662750013172626,1,2,1
23.504249984398484,1,2,1
8.92891688272357,1,2,1
8.813707856461406,1,2,1
23.58370809815824,1,2,1
25.753125082701445,1,2,1
24.40133411437273,1,2,1
24.10012506879866,1,2,1
9.452624944970012,1,2,1
9.005541913211346,1,2,1
8.026874857023358,1,2,1
85.71162493899465,1,2,1
8.950083050876856,1,2,1
9.023125050589442,1,2,1
8.413332980126143,1,2,1
24.175040889531374,1,2,1
8.249749895185232,1,2,1
8.740416029468179,1,2,1
23.362834006547928,1,2,1
23.35762488655746,1,2,1
8.823500014841557,1,2,1
9.414040949195623,1,2,1
24.355166126042604,1,2,1
26.57179208472371,1,2,1
23.727790918201208,1,2,1
9.249582886695862,1,2,1
22.01625006273389,1,2,1
8.039833046495914,1,2,1
11.931250104680657,1,2,1
24.49704217724502,1,2,1
10.71250019595027,1,2,1
9.146833093836904,1,2,1
31.04329202324152,1,2,1
8.212167071178555,1,2,1
24.685584008693695,1,2,1
8.463582955300808,1,2,1
21.82916714809835,1,2,1
24.769749958068132,1,2,1
9.302417049184442,1,2,1
8.605167036876082,1,2,1
25.59879096224904,1,2,1
27.322709094733,1,2,1
9.12504200823605,1,2,1
9.637042181566358,1,2,1
9.54520795494318,1,2,1
25.466416962444782,1,2,1
9.048083098605275,1,2,1
8.209125138819218,1,2,1
8.331749821081758,1,2,1
8.822874864563346,1,2,1
9.764458052814007,1,2,1
10.322707938030362,1,2,1
9.043749887496233,1,2,1
9.263416985049844,1,2,1
8.596207946538925,1,2,1
25.529999984428287,1,2,1
8.682375075295568,1,2,1
24.80200002901256,1,2,1
8.34833295084536,1,2,1
24.834333220496774,1,2,1
9.706708136945963,1,2,1
8.013624930754304,1,2,1
10.952917160466313,1,2,1
8.779749972745776,1,2,1
22.03379198908806,1,2,1
22.158707957714796,1,2,1
24.854666087776423,1,2,1
23.880959022790194,1,2,1
7.792208110913634,1,2,1
8.664041059091687,1,2,1
8.594457991421223,1,2,1
8.418916026130319,1,2,1
8.34624981507659,1,2,1
24.654584005475044,1,2,1
25.421124882996082,1,2,1
26.019291952252388,1,2,1
8.933208882808685,1,2,1
23.21212482638657,1,2,1
25.517834117636085,1,2,1
8.14383290708065,1,2,1
25.195457972586155,1,2,1
8.583791786804795,1,2,1
8.598166983574629,1,2,1
9.271458955481648,1,2,1
8.030457887798548,1,2,1
8.74504097737372,1,2,1
21.410583052784204,1,2,1
24.891374865546823,1,2,1
22.56045793183148,1,2,1
23.20845890790224,1,2,1
9.779041865840554,1,2,1
8.098875172436237,1,2,1
22.760667139664292,1,2,1
9.731709025800228,1,2,1
26.620000135153532,1,2,1
8.803833043202758,1,2,1
7.704832823947072,1,2,1
25.669125141575933,1,2,1
10.692583164200187,1,2,1
8.955667028203607,1,2,1
24.43962497636676,1,2,1
8.334374986588955,1,2,1
24.8022498562932,1,2,1
7.925249869003892,1,2,1
22.068583173677325,1,2,1
8.663333021104336,1,2,1
9.44158318452537,1,2,1
23.568250006064773,1,2,1
7.734874961897731,1,2,1
8.676083059981465,1,2,1
8.040166925638914,1,2,1
24.25783290527761,1,2,1
8.03737505339086,1,2,1
9.040166856721044,1,2,1
23.240000009536743,1,2,1
8.552499813959002,1,2,1
9.97987505979836,1,2,1
8.533375104889274,1,2,1
24.138249922543764,1,2,1
24.649833096191287,1,2,1
8.666915819048882,1,2,1
23.182875011116266,1,2,1
23.167999926954508,1,2,1
8.790916996076703,1,2,1
10.96541597507894,1,2,1
8.876957930624485,1,2,1
22.275000112131238,1,2,1
8.431208087131381,1,2,1
24.303667014464736,1,2,1
7.940791081637144,1,2,1
24.47183313779533,1,2,1
8.712999988347292,1,2,1
28.00762513652444,1,2,1
24.80550017207861,1,2,1
24.667207850143313,1,2,1
9.116499917581677,1,2,1
10.125332977622747,1,2,1
8.254250045865774,1,2,1
8.495541056618094,1,2,1
24.244916858151555,1,2,1
23.485958110541105,1,2,1
56.01658299565315,1,2,1
8.466083090752363,1,2,1
8.821082999929786,1,2,1
21.917332895100117,1,2,1
25.65787499770522,1,2,1
25.4829169716686,1,2,1
21.60304202698171,1,2,1
24.147957796230912,1,2,1
9.585000108927488,1,2,1
8.630041964352131,1,2,1
8.921500062569976,1,2,1
22.76966697536409,1,2,1
